concentration,Hb SET1,Hb SET2,Hb SET3,Hb SET4
6.921568627450981,44645.86274509804,44119.078431372545,44074.549019607846,44649.1568627451
6.9411764705882355,44598.64705882353,44070.05882352941,44029.41176470588,44603.117647058825
6.96078431372549,44551.43137254902,44021.03921568627,43984.27450980392,44557.078431372545
6.980392156862745,44504.21568627451,43972.01960784314,43939.13725490196,44511.03921568627
7.019607843137255,44415.294117647056,43844.117647058825,43843.21568627451,44418.098039215685
7.03921568627451,44373.58823529412,43765.23529411765,43792.43137254902,44371.19607843137
7.0588235294117645,44331.882352941175,43686.35294117647,43741.64705882353,44324.294117647056
7.078431372549019,44290.17647058824,43607.470588235294,43690.86274509804,44277.39215686275
7.098039215686274,44248.470588235294,43528.58823529412,43640.07843137255,44230.490196078434
7.117647058823529,44206.76470588235,43449.705882352944,43589.294117647056,44183.58823529412
7.137254901960785,44165.05882352941,43370.82352941176,43538.509803921566,44136.686274509804
7.1568627450980395,44123.35294117647,43291.94117647059,43487.72549019608,44089.78431372549
7.176470588235294,44081.64705882353,43213.05882352941,43436.94117647059,44042.882352941175
7.196078431372549,44039.94117647059,43134.17647058824,43386.1568627451,43995.98039215686
7.215686274509804,43998.23529411765,43055.294117647056,43335.37254901961,43949.07843137255
7.235294117647059,43956.529411764706,42976.41176470588,43284.58823529412,43902.17647058824
7.254901960784314,43914.82352941176,42897.529411764706,43233.80392156863,43855.27450980392
7.2745098039215685,43873.117647058825,42818.64705882353,43183.01960784314,43808.37254901961
7.294117647058823,43831.41176470588,42739.76470588235,43132.23529411765,43761.470588235294
7.313725490196078,43789.705882352944,42660.882352941175,43081.450980392154,43714.56862745098
7.333333333333333,43748.0,42582.0,43030.666666666664,43667.666666666664
7.352941176470588,43706.294117647056,42503.117647058825,42979.882352941175,43620.76470588235
7.372549019607844,43664.58823529412,42424.23529411765,42929.098039215685,43573.86274509804
7.392156862745098,43622.882352941175,42345.35294117647,42878.313725490196,43526.96078431373
7.411764705882353,43581.17647058824,42266.470588235294,42827.529411764706,43480.05882352941
7.431372549019608,43539.470588235294,42187.58823529412,42776.74509803922,43433.1568627451
7.450980392156863,43497.76470588235,42108.705882352944,42725.96078431373,43386.25490196078
7.470588235294118,43456.05882352941,42029.82352941176,42675.17647058824,43339.35294117647
7.490196078431373,43414.35294117647,41950.94117647059,42624.39215686275,43292.450980392154
7.509803921568627,43372.64705882353,41872.05882352941,42573.60784313725,43245.549019607846
7.529411764705882,43330.94117647059,41793.17647058824,42522.82352941176,43198.64705882353
7.549019607843137,43289.23529411765,41714.294117647056,42472.03921568627,43151.74509803922
7.568627450980392,43247.529411764706,41635.41176470588,42421.25490196078,43104.8431372549
7.588235294117647,43205.82352941176,41556.529411764706,42370.470588235294,43057.94117647059
7.607843137254902,43164.117647058825,41477.64705882353,42319.686274509804,43011.03921568627
7.627450980392156,43122.41176470588,41398.76470588235,42268.901960784315,42964.13725490196
7.647058823529412,43080.705882352944,41319.882352941175,42218.117647058825,42917.23529411765
7.666666666666667,43039.0,41241.0,42167.333333333336,42870.333333333336
7.686274509803922,42997.294117647056,41162.117647058825,42116.549019607846,42823.43137254902
7.705882352941177,42955.58823529412,41083.23529411765,42065.76470588235,42776.529411764706
7.7254901960784315,42913.882352941175,41004.35294117647,42014.98039215686,42729.62745098039
7.745098039215686,42872.17647058824,40925.470588235294,41964.19607843137,42682.72549019608
7.764705882352941,42830.470588235294,40846.58823529412,41913.41176470588,42635.82352941176
7.784313725490196,42788.76470588235,40767.705882352944,41862.62745098039,42588.921568627455
7.803921568627451,42747.05882352941,40688.82352941176,41811.8431372549,42542.01960784314
7.823529411764706,42705.35294117647,40609.94117647059,41761.05882352941,42495.117647058825
7.8431372549019605,42663.64705882353,40531.05882352941,41710.27450980392,42448.21568627451
7.862745098039216,42621.94117647059,40452.17647058824,41659.490196078434,42401.313725490196
7.882352941176471,42580.23529411765,40373.294117647056,41608.705882352944,42354.41176470588
7.901960784313726,42538.529411764706,40294.41176470588,41557.921568627455,42307.509803921566
7.921568627450981,42496.82352941176,40215.529411764706,41507.13725490196,42260.60784313726
7.9411764705882355,42455.117647058825,40136.64705882353,41456.35294117647,42213.705882352944
7.96078431372549,42413.41176470588,40057.76470588235,41405.56862745098,42166.80392156863
7.980392156862745,42371.705882352944,39978.882352941175,41354.78431372549,42119.901960784315
8.019607843137255,42278.8431372549,39886.19607843137,41258.882352941175,42023.76470588235
8.03921568627451,42227.686274509804,39872.39215686275,41213.76470588235,41974.529411764706
8.058823529411764,42176.529411764706,39858.58823529412,41168.64705882353,41925.294117647056
8.07843137254902,42125.37254901961,39844.78431372549,41123.529411764706,41876.05882352941
8.098039215686274,42074.21568627451,39830.98039215686,41078.41176470588,41826.82352941176
8.117647058823529,42023.05882352941,39817.17647058824,41033.294117647056,41777.58823529412
8.137254901960784,41971.901960784315,39803.37254901961,40988.17647058824,41728.35294117647
8.156862745098039,41920.74509803922,39789.56862745098,40943.05882352941,41679.117647058825
8.176470588235293,41869.58823529412,39775.76470588235,40897.94117647059,41629.882352941175
8.196078431372548,41818.43137254902,39761.96078431373,40852.82352941176,41580.64705882353
8.215686274509803,41767.27450980392,39748.1568627451,40807.705882352944,41531.41176470588
8.235294117647058,41716.117647058825,39734.35294117647,40762.58823529412,41482.17647058824
8.254901960784313,41664.96078431373,39720.549019607846,40717.470588235294,41432.94117647059
8.27450980392157,41613.80392156863,39706.74509803922,40672.35294117647,41383.705882352944
8.294117647058824,41562.64705882353,39692.94117647059,40627.23529411765,41334.470588235294
8.313725490196079,41511.490196078434,39679.13725490196,40582.117647058825,41285.23529411765
8.333333333333334,41460.333333333336,39665.333333333336,40537.0,41236.0
8.352941176470589,41409.17647058824,39651.529411764706,40491.882352941175,41186.76470588235
8.372549019607844,41358.01960784314,39637.72549019608,40446.76470588235,41137.529411764706
8.392156862745098,41306.86274509804,39623.92156862745,40401.64705882353,41088.294117647056
8.411764705882353,41255.705882352944,39610.117647058825,40356.529411764706,41039.05882352941
8.431372549019608,41204.549019607846,39596.313725490196,40311.41176470588,40989.82352941176
8.450980392156863,41153.39215686275,39582.509803921566,40266.294117647056,40940.58823529412
8.470588235294118,41102.23529411765,39568.705882352944,40221.17647058824,40891.35294117647
8.490196078431373,41051.078431372545,39554.901960784315,40176.05882352941,40842.117647058825
8.509803921568627,40999.921568627455,39541.098039215685,40130.94117647059,40792.882352941175
8.529411764705882,40948.76470588235,39527.294117647056,40085.82352941176,40743.64705882353
8.549019607843137,40897.60784313725,39513.490196078434,40040.705882352944,40694.41176470588
8.568627450980392,40846.450980392154,39499.686274509804,39995.58823529412,40645.17647058824
8.588235294117647,40795.294117647056,39485.882352941175,39950.470588235294,40595.94117647059
8.607843137254902,40744.13725490196,39472.07843137255,39905.35294117647,40546.705882352944
8.627450980392156,40692.98039215686,39458.27450980392,39860.23529411765,40497.470588235294
8.647058823529411,40641.82352941176,39444.470588235294,39815.117647058825,40448.23529411765
8.666666666666666,40590.666666666664,39430.666666666664,39770.0,40399.0
8.686274509803921,40539.509803921566,39416.86274509804,39724.882352941175,40349.76470588235
8.705882352941176,40488.35294117647,39403.05882352941,39679.76470588235,40300.529411764706
8.72549019607843,40437.19607843137,39389.25490196078,39634.64705882353,40251.294117647056
8.745098039215687,40386.03921568627,39375.450980392154,39589.529411764706,40202.05882352941
8.764705882352942,40334.882352941175,39361.64705882353,39544.41176470588,40152.82352941176
8.784313725490197,40283.72549019608,39347.8431372549,39499.294117647056,40103.58823529412
8.803921568627452,40232.56862745098,39334.03921568627,39454.17647058824,40054.35294117647
8.823529411764707,40181.41176470588,39320.23529411765,39409.05882352941,40005.117647058825
8.843137254901961,40130.25490196078,39306.43137254902,39363.94117647059,39955.882352941175
8.862745098039216,40079.098039215685,39292.62745098039,39318.82352941176,39906.64705882353
8.882352941176471,40027.94117647059,39278.82352941176,39273.705882352944,39857.41176470588
8.901960784313726,39976.78431372549,39265.01960784314,39228.58823529412,39808.17647058824
8.92156862745098,39925.62745098039,39251.21568627451,39183.470588235294,39758.94117647059
8.941176470588236,39874.470588235294,39237.41176470588,39138.35294117647,39709.705882352944
8.96078431372549,39823.313725490196,39223.60784313725,39093.23529411765,39660.470588235294
8.980392156862745,39772.1568627451,39209.80392156863,39048.117647058825,39611.23529411765
9.019607843137255,39671.294117647056,39149.333333333336,38960.0,39520.705882352944
9.03921568627451,39621.58823529412,39102.666666666664,38917.0,39479.41176470588
9.058823529411764,39571.882352941175,39056.0,38874.0,39438.117647058825
9.07843137254902,39522.17647058824,39009.333333333336,38831.0,39396.82352941176
9.098039215686274,39472.470588235294,38962.666666666664,38788.0,39355.529411764706
9.117647058823529,39422.76470588235,38916.0,38745.0,39314.23529411765
9.137254901960784,39373.05882352941,38869.333333333336,38702.0,39272.94117647059
9.156862745098039,39323.35294117647,38822.666666666664,38659.0,39231.64705882353
9.176470588235293,39273.64705882353,38776.0,38616.0,39190.35294117647
9.196078431372548,39223.94117647059,38729.333333333336,38573.0,39149.05882352941
9.215686274509803,39174.23529411765,38682.666666666664,38530.0,39107.76470588235
9.235294117647058,39124.529411764706,38636.0,38487.0,39066.470588235294
9.254901960784313,39074.82352941176,38589.333333333336,38444.0,39025.17647058824
9.27450980392157,39025.117647058825,38542.666666666664,38401.0,38983.882352941175
9.294117647058824,38975.41176470588,38496.0,38358.0,38942.58823529412
9.313725490196079,38925.705882352944,38449.333333333336,38315.0,38901.294117647056
9.333333333333334,38876.0,38402.666666666664,38272.0,38860.0
9.352941176470589,38826.294117647056,38356.0,38229.0,38818.705882352944
9.372549019607844,38776.58823529412,38309.333333333336,38186.0,38777.41176470588
9.392156862745098,38726.882352941175,38262.666666666664,38143.0,38736.117647058825
9.411764705882353,38677.17647058824,38216.0,38100.0,38694.82352941176
9.431372549019608,38627.470588235294,38169.333333333336,38057.0,38653.529411764706
9.450980392156863,38577.76470588235,38122.666666666664,38014.0,38612.23529411765
9.470588235294118,38528.05882352941,38076.0,37971.0,38570.94117647059
9.490196078431373,38478.35294117647,38029.333333333336,37928.0,38529.64705882353
9.509803921568627,38428.64705882353,37982.666666666664,37885.0,38488.35294117647
9.529411764705882,38378.94117647059,37936.0,37842.0,38447.05882352941
9.549019607843137,38329.23529411765,37889.333333333336,37799.0,38405.76470588235
9.568627450980392,38279.529411764706,37842.666666666664,37756.0,38364.470588235294
9.588235294117647,38229.82352941176,37796.0,37713.0,38323.17647058824
9.607843137254902,38180.117647058825,37749.333333333336,37670.0,38281.882352941175
9.627450980392156,38130.41176470588,37702.666666666664,37627.0,38240.58823529412
9.647058823529411,38080.705882352944,37656.0,37584.0,38199.294117647056
9.666666666666666,38031.0,37609.333333333336,37541.0,38158.0
9.686274509803921,37981.294117647056,37562.666666666664,37498.0,38116.705882352944
9.705882352941176,37931.58823529412,37516.0,37455.0,38075.41176470588
9.72549019607843,37881.882352941175,37469.333333333336,37412.0,38034.117647058825
9.745098039215687,37832.17647058824,37422.666666666664,37369.0,37992.82352941176
9.764705882352942,37782.470588235294,37376.0,37326.0,37951.529411764706
9.784313725490197,37732.76470588235,37329.333333333336,37283.0,37910.23529411765
9.803921568627452,37683.05882352941,37282.666666666664,37240.0,37868.94117647059
9.823529411764707,37633.35294117647,37236.0,37197.0,37827.64705882353
9.843137254901961,37583.64705882353,37189.333333333336,37154.0,37786.35294117647
9.862745098039216,37533.94117647059,37142.666666666664,37111.0,37745.05882352941
9.882352941176471,37484.23529411765,37096.0,37068.0,37703.76470588235
9.901960784313726,37434.529411764706,37049.333333333336,37025.0,37662.470588235294
9.92156862745098,37384.82352941176,37002.666666666664,36982.0,37621.17647058824
9.941176470588236,37335.117647058825,36956.0,36939.0,37579.882352941175
9.96078431372549,37285.41176470588,36909.333333333336,36896.0,37538.58823529412
9.980392156862745,37235.705882352944,36862.666666666664,36853.0,37497.294117647056
10.019607843137255,37152.35294117647,36782.882352941175,36772.01960784314,37418.05882352941
10.03921568627451,37118.705882352944,36749.76470588235,36734.03921568627,37380.117647058825
10.058823529411764,37085.05882352941,36716.64705882353,36696.05882352941,37342.17647058824
10.07843137254902,37051.41176470588,36683.529411764706,36658.07843137255,37304.23529411765
10.098039215686274,37017.76470588235,36650.41176470588,36620.098039215685,37266.294117647056
10.117647058823529,36984.117647058825,36617.294117647056,36582.117647058825,37228.35294117647
10.137254901960784,36950.470588235294,36584.17647058824,36544.13725490196,37190.41176470588
10.156862745098039,36916.82352941176,36551.05882352941,36506.1568627451,37152.470588235294
10.176470588235293,36883.17647058824,36517.94117647059,36468.17647058824,37114.529411764706
10.196078431372548,36849.529411764706,36484.82352941176,36430.19607843137,37076.58823529412
10.215686274509803,36815.882352941175,36451.705882352944,36392.21568627451,37038.64705882353
10.235294117647058,36782.23529411765,36418.58823529412,36354.23529411765,37000.705882352944
10.254901960784313,36748.58823529412,36385.470588235294,36316.25490196078,36962.76470588235
10.27450980392157,36714.94117647059,36352.35294117647,36278.27450980392,36924.82352941176
10.294117647058824,36681.294117647056,36319.23529411765,36240.294117647056,36886.882352941175
10.313725490196079,36647.64705882353,36286.117647058825,36202.313725490196,36848.94117647059
10.333333333333334,36614.0,36253.0,36164.333333333336,36811.0
10.352941176470589,36580.35294117647,36219.882352941175,36126.35294117647,36773.05882352941
10.372549019607844,36546.705882352944,36186.76470588235,36088.37254901961,36735.117647058825
10.392156862745098,36513.05882352941,36153.64705882353,36050.39215686275,36697.17647058824
10.411764705882353,36479.41176470588,36120.529411764706,36012.41176470588,36659.23529411765
10.431372549019608,36445.76470588235,36087.41176470588,35974.43137254902,36621.294117647056
10.450980392156863,36412.117647058825,36054.294117647056,35936.450980392154,36583.35294117647
10.470588235294118,36378.470588235294,36021.17647058824,35898.470588235294,36545.41176470588
10.490196078431373,36344.82352941176,35988.05882352941,35860.490196078434,36507.470588235294
10.509803921568627,36311.17647058824,35954.94117647059,35822.509803921566,36469.529411764706
10.529411764705882,36277.529411764706,35921.82352941176,35784.529411764706,36431.58823529412
10.549019607843137,36243.882352941175,35888.705882352944,35746.549019607846,36393.64705882353
10.568627450980392,36210.23529411765,35855.58823529412,35708.56862745098,36355.705882352944
10.588235294117647,36176.58823529412,35822.470588235294,35670.58823529412,36317.76470588235
10.607843137254902,36142.94117647059,35789.35294117647,35632.60784313725,36279.82352941176
10.627450980392156,36109.294117647056,35756.23529411765,35594.62745098039,36241.882352941175
10.647058823529411,36075.64705882353,35723.117647058825,35556.64705882353,36203.94117647059
10.666666666666666,36042.0,35690.0,35518.666666666664,36166.0
10.686274509803921,36008.35294117647,35656.882352941175,35480.686274509804,36128.05882352941
10.705882352941176,35974.705882352944,35623.76470588235,35442.705882352944,36090.117647058825
10.72549019607843,35941.05882352941,35590.64705882353,35404.72549019608,36052.17647058824
10.745098039215687,35907.41176470588,35557.529411764706,35366.74509803922,36014.23529411765
10.764705882352942,35873.76470588235,35524.41176470588,35328.76470588235,35976.294117647056
10.784313725490197,35840.117647058825,35491.294117647056,35290.78431372549,35938.35294117647
10.803921568627452,35806.470588235294,35458.17647058824,35252.80392156863,35900.41176470588
10.823529411764707,35772.82352941176,35425.05882352941,35214.82352941176,35862.470588235294
10.843137254901961,35739.17647058824,35391.94117647059,35176.8431372549,35824.529411764706
10.862745098039216,35705.529411764706,35358.82352941176,35138.86274509804,35786.58823529412
10.882352941176471,35671.882352941175,35325.705882352944,35100.882352941175,35748.64705882353
10.901960784313726,35638.23529411765,35292.58823529412,35062.901960784315,35710.705882352944
10.92156862745098,35604.58823529412,35259.470588235294,35024.921568627455,35672.76470588235
10.941176470588236,35570.94117647059,35226.35294117647,34986.94117647059,35634.82352941176
10.96078431372549,35537.294117647056,35193.23529411765,34948.96078431373,35596.882352941175
10.980392156862745,35503.64705882353,35160.117647058825,34910.98039215686,35558.94117647059
11.019607843137255,35423.333333333336,35084.56862745098,34847.37254901961,35486.705882352944
11.03921568627451,35376.666666666664,35042.13725490196,34821.74509803922,35452.41176470588
11.058823529411764,35330.0,34999.705882352944,34796.117647058825,35418.117647058825
11.07843137254902,35283.333333333336,34957.27450980392,34770.490196078434,35383.82352941176
11.098039215686274,35236.666666666664,34914.8431372549,34744.86274509804,35349.529411764706
11.117647058823529,35190.0,34872.41176470588,34719.23529411765,35315.23529411765
11.137254901960784,35143.333333333336,34829.98039215686,34693.60784313725,35280.94117647059
11.156862745098039,35096.666666666664,34787.549019607846,34667.98039215686,35246.64705882353
11.176470588235293,35050.0,34745.117647058825,34642.35294117647,35212.35294117647
11.196078431372548,35003.333333333336,34702.686274509804,34616.72549019608,35178.05882352941
11.215686274509803,34956.666666666664,34660.25490196078,34591.098039215685,35143.76470588235
11.235294117647058,34910.0,34617.82352941176,34565.470588235294,35109.470588235294
11.254901960784313,34863.333333333336,34575.39215686275,34539.8431372549,35075.17647058824
11.27450980392157,34816.666666666664,34532.96078431373,34514.21568627451,35040.882352941175
11.294117647058824,34770.0,34490.529411764706,34488.58823529412,35006.58823529412
11.313725490196079,34723.333333333336,34448.098039215685,34462.96078431373,34972.294117647056
11.333333333333334,34676.666666666664,34405.666666666664,34437.333333333336,34938.0
11.352941176470589,34630.0,34363.23529411765,34411.705882352944,34903.705882352944
11.372549019607844,34583.333333333336,34320.80392156863,34386.07843137255,34869.41176470588
11.392156862745098,34536.666666666664,34278.37254901961,34360.450980392154,34835.117647058825
11.411764705882353,34490.0,34235.94117647059,34334.82352941176,34800.82352941176
11.431372549019608,34443.333333333336,34193.509803921566,34309.19607843137,34766.529411764706
11.450980392156863,34396.666666666664,34151.07843137255,34283.56862745098,34732.23529411765
11.470588235294118,34350.0,34108.64705882353,34257.94117647059,34697.94117647059
11.490196078431373,34303.333333333336,34066.21568627451,34232.313725490196,34663.64705882353
11.509803921568627,34256.666666666664,34023.78431372549,34206.686274509804,34629.35294117647
11.529411764705882,34210.0,33981.35294117647,34181.05882352941,34595.05882352941
11.549019607843137,34163.333333333336,33938.921568627455,34155.43137254902,34560.76470588235
11.568627450980392,34116.666666666664,33896.490196078434,34129.80392156863,34526.470588235294
11.588235294117647,34070.0,33854.05882352941,34104.17647058824,34492.17647058824
11.607843137254902,34023.333333333336,33811.62745098039,34078.549019607846,34457.882352941175
11.627450980392156,33976.666666666664,33769.19607843137,34052.92156862745,34423.58823529412
11.647058823529411,33930.0,33726.76470588235,34027.294117647056,34389.294117647056
11.666666666666666,33883.333333333336,33684.333333333336,34001.666666666664,34355.0
11.686274509803921,33836.666666666664,33641.901960784315,33976.03921568627,34320.705882352944
11.705882352941176,33790.0,33599.470588235294,33950.41176470588,34286.41176470588
11.72549019607843,33743.333333333336,33557.03921568627,33924.78431372549,34252.117647058825
11.745098039215687,33696.666666666664,33514.60784313725,33899.1568627451,34217.82352941176
11.764705882352942,33650.0,33472.17647058824,33873.529411764706,34183.529411764706
11.784313725490197,33603.333333333336,33429.74509803922,33847.901960784315,34149.23529411765
11.803921568627452,33556.666666666664,33387.313725490196,33822.27450980392,34114.94117647059
11.823529411764707,33510.0,33344.882352941175,33796.64705882353,34080.64705882353
11.843137254901961,33463.333333333336,33302.450980392154,33771.01960784314,34046.35294117647
11.862745098039216,33416.666666666664,33260.01960784314,33745.39215686275,34012.05882352941
11.882352941176471,33370.0,33217.58823529412,33719.76470588235,33977.76470588235
11.901960784313726,33323.333333333336,33175.1568627451,33694.13725490196,33943.470588235294
11.92156862745098,33276.666666666664,33132.72549019608,33668.509803921566,33909.17647058824
11.941176470588236,33230.0,33090.294117647056,33642.882352941175,33874.882352941175
11.96078431372549,33183.333333333336,33047.86274509804,33617.25490196078,33840.58823529412
11.980392156862745,33136.666666666664,33005.43137254902,33591.62745098039,33806.294117647056
12.019607843137255,33064.03921568627,32944.13725490196,33527.03921568627,33744.1568627451
12.03921568627451,33038.07843137255,32925.27450980392,33488.07843137255,33716.313725490196
12.058823529411764,33012.117647058825,32906.41176470588,33449.117647058825,33688.470588235294
12.07843137254902,32986.1568627451,32887.549019607846,33410.1568627451,33660.62745098039
12.098039215686274,32960.19607843137,32868.686274509804,33371.19607843137,33632.78431372549
12.117647058823529,32934.23529411765,32849.82352941176,33332.23529411765,33604.94117647059
12.137254901960784,32908.27450980392,32830.96078431373,33293.27450980392,33577.098039215685
12.156862745098039,32882.313725490196,32812.098039215685,33254.313725490196,33549.25490196078
12.176470588235293,32856.35294117647,32793.23529411765,33215.35294117647,33521.41176470588
12.196078431372548,32830.39215686275,32774.37254901961,33176.39215686275,33493.56862745098
12.215686274509803,32804.43137254902,32755.50980392157,33137.43137254902,33465.72549019608
12.235294117647058,32778.470588235294,32736.647058823528,33098.470588235294,33437.882352941175
12.254901960784313,32752.50980392157,32717.78431372549,33059.509803921566,33410.03921568627
12.27450980392157,32726.549019607843,32698.92156862745,33020.549019607846,33382.19607843137
12.294117647058824,32700.58823529412,32680.058823529413,32981.58823529412,33354.35294117647
12.313725490196079,32674.62745098039,32661.196078431374,32942.62745098039,33326.509803921566
12.333333333333334,32648.666666666668,32642.333333333332,32903.666666666664,33298.666666666664
12.352941176470589,32622.70588235294,32623.470588235294,32864.705882352944,33270.82352941176
12.372549019607844,32596.745098039217,32604.607843137255,32825.74509803922,33242.98039215686
12.392156862745098,32570.78431372549,32585.745098039217,32786.78431372549,33215.13725490196
12.411764705882353,32544.823529411766,32566.882352941175,32747.823529411766,33187.294117647056
12.431372549019608,32518.86274509804,32548.019607843136,32708.86274509804,33159.450980392154
12.450980392156863,32492.901960784315,32529.156862745098,32669.901960784315,33131.60784313725
12.470588235294118,32466.941176470587,32510.29411764706,32630.941176470587,33103.76470588235
12.490196078431373,32440.980392156864,32491.43137254902,32591.980392156864,33075.92156862745
12.509803921568627,32415.019607843136,32472.56862745098,32553.019607843136,33048.078431372545
12.529411764705882,32389.058823529413,32453.70588235294,32514.058823529413,33020.23529411765
12.549019607843137,32363.098039215685,32434.843137254902,32475.098039215685,32992.39215686275
12.568627450980392,32337.13725490196,32415.980392156864,32436.13725490196,32964.549019607846
12.588235294117647,32311.176470588234,32397.117647058825,32397.176470588234,32936.705882352944
12.607843137254902,32285.21568627451,32378.254901960783,32358.21568627451,32908.86274509804
12.627450980392156,32259.254901960783,32359.392156862745,32319.254901960783,32881.01960784314
12.647058823529411,32233.29411764706,32340.529411764706,32280.29411764706,32853.17647058824
12.666666666666666,32207.333333333332,32321.666666666668,32241.333333333332,32825.333333333336
12.686274509803921,32181.37254901961,32302.803921568626,32202.37254901961,32797.490196078434
12.705882352941176,32155.41176470588,32283.941176470587,32163.41176470588,32769.64705882353
12.72549019607843,32129.450980392157,32265.07843137255,32124.450980392157,32741.803921568626
12.745098039215687,32103.49019607843,32246.21568627451,32085.49019607843,32713.960784313727
12.764705882352942,32077.529411764706,32227.352941176472,32046.529411764706,32686.117647058825
12.784313725490197,32051.56862745098,32208.49019607843,32007.56862745098,32658.274509803923
12.803921568627452,32025.607843137255,32189.62745098039,31968.607843137255,32630.43137254902
12.823529411764707,31999.647058823528,32170.764705882353,31929.647058823528,32602.58823529412
12.843137254901961,31973.686274509804,32151.901960784315,31890.686274509804,32574.745098039217
12.862745098039216,31947.725490196077,32133.039215686273,31851.725490196077,32546.901960784315
12.882352941176471,31921.764705882353,32114.176470588234,31812.764705882353,32519.058823529413
12.901960784313726,31895.803921568626,32095.313725490196,31773.803921568626,32491.21568627451
12.92156862745098,31869.843137254902,32076.450980392157,31734.843137254902,32463.37254901961
12.941176470588236,31843.882352941175,32057.58823529412,31695.882352941175,32435.529411764706
12.96078431372549,31817.92156862745,32038.725490196077,31656.92156862745,32407.686274509804
12.980392156862745,31791.960784313727,32019.86274509804,31617.960784313727,32379.843137254902
13.019607843137255,31732.70588235294,31985.352941176472,31555.333333333332,32317.86274509804
13.03921568627451,31699.41176470588,31969.70588235294,31531.666666666668,32283.725490196077
13.058823529411764,31666.117647058825,31954.058823529413,31508.0,32249.58823529412
13.07843137254902,31632.823529411766,31938.41176470588,31484.333333333332,32215.450980392157
13.098039215686274,31599.529411764706,31922.764705882353,31460.666666666668,32181.313725490196
13.117647058823529,31566.235294117647,31907.117647058825,31437.0,32147.176470588234
13.137254901960784,31532.941176470587,31891.470588235294,31413.333333333332,32113.039215686273
13.156862745098039,31499.647058823528,31875.823529411766,31389.666666666668,32078.901960784315
13.176470588235293,31466.352941176472,31860.176470588234,31366.0,32044.764705882353
13.196078431372548,31433.058823529413,31844.529411764706,31342.333333333332,32010.62745098039
13.215686274509803,31399.764705882353,31828.882352941175,31318.666666666668,31976.49019607843
13.235294117647058,31366.470588235294,31813.235294117647,31295.0,31942.352941176472
13.254901960784313,31333.176470588234,31797.58823529412,31271.333333333332,31908.21568627451
13.27450980392157,31299.882352941175,31781.941176470587,31247.666666666668,31874.07843137255
13.294117647058824,31266.58823529412,31766.29411764706,31224.0,31839.941176470587
13.313725490196079,31233.29411764706,31750.647058823528,31200.333333333332,31805.803921568626
13.333333333333334,31200.0,31735.0,31176.666666666668,31771.666666666668
13.352941176470589,31166.70588235294,31719.352941176472,31153.0,31737.529411764706
13.372549019607844,31133.41176470588,31703.70588235294,31129.333333333332,31703.392156862745
13.392156862745098,31100.117647058825,31688.058823529413,31105.666666666668,31669.254901960783
13.411764705882353,31066.823529411766,31672.41176470588,31082.0,31635.117647058825
13.431372549019608,31033.529411764706,31656.764705882353,31058.333333333332,31600.980392156864
13.450980392156863,31000.235294117647,31641.117647058825,31034.666666666668,31566.843137254902
13.470588235294118,30966.941176470587,31625.470588235294,31011.0,31532.70588235294
13.490196078431373,30933.647058823528,31609.823529411766,30987.333333333332,31498.56862745098
13.509803921568627,30900.352941176472,31594.176470588234,30963.666666666668,31464.43137254902
13.529411764705882,30867.058823529413,31578.529411764706,30940.0,31430.29411764706
13.549019607843137,30833.764705882353,31562.882352941175,30916.333333333332,31396.156862745098
13.568627450980392,30800.470588235294,31547.235294117647,30892.666666666668,31362.019607843136
13.588235294117647,30767.176470588234,31531.58823529412,30869.0,31327.882352941175
13.607843137254902,30733.882352941175,31515.941176470587,30845.333333333332,31293.745098039217
13.627450980392156,30700.58823529412,31500.29411764706,30821.666666666668,31259.607843137255
13.647058823529411,30667.29411764706,31484.647058823528,30798.0,31225.470588235294
13.666666666666666,30634.0,31469.0,30774.333333333332,31191.333333333332
13.686274509803921,30600.70588235294,31453.352941176472,30750.666666666668,31157.19607843137
13.705882352941176,30567.41176470588,31437.70588235294,30727.0,31123.058823529413
13.72549019607843,30534.117647058825,31422.058823529413,30703.333333333332,31088.92156862745
13.745098039215687,30500.823529411766,31406.41176470588,30679.666666666668,31054.78431372549
13.764705882352942,30467.529411764706,31390.764705882353,30656.0,31020.647058823528
13.784313725490197,30434.235294117647,31375.117647058825,30632.333333333332,30986.50980392157
13.803921568627452,30400.941176470587,31359.470588235294,30608.666666666668,30952.37254901961
13.823529411764707,30367.647058823528,31343.823529411766,30585.0,30918.235294117647
13.843137254901961,30334.352941176472,31328.176470588234,30561.333333333332,30884.098039215685
13.862745098039216,30301.058823529413,31312.529411764706,30537.666666666668,30849.960784313724
13.882352941176471,30267.764705882353,31296.882352941175,30514.0,30815.823529411766
13.901960784313726,30234.470588235294,31281.235294117647,30490.333333333332,30781.686274509804
13.92156862745098,30201.176470588234,31265.58823529412,30466.666666666668,30747.549019607843
13.941176470588236,30167.882352941175,31249.941176470587,30443.0,30713.41176470588
13.96078431372549,30134.58823529412,31234.29411764706,30419.333333333332,30679.274509803923
13.980392156862745,30101.29411764706,31218.647058823528,30395.666666666668,30645.13725490196
14.019607843137255,30002.882352941175,31134.41176470588,30338.49019607843,30543.549019607843
14.03921568627451,29937.764705882353,31065.823529411766,30304.980392156864,30476.098039215685
14.058823529411764,29872.647058823528,30997.235294117647,30271.470588235294,30408.647058823528
14.07843137254902,29807.529411764706,30928.647058823528,30237.960784313724,30341.196078431374
