concentration,Gluc SET1,Gluc SET2
194.11764705882354,26066.941176470587,26270.058823529413
195.09803921568627,25941.78431372549,26165.882352941175
196.078431372549,25816.62745098039,26061.70588235294
197.05882352941177,25691.470588235294,25957.529411764706
198.0392156862745,25566.313725490196,25853.352941176472
199.01960784313724,25441.156862745098,25749.176470588234
200.98039215686273,25237.86274509804,25584.313725490196
201.9607843137255,25159.725490196077,25523.62745098039
202.94117647058823,25081.58823529412,25462.941176470587
203.92156862745097,25003.450980392157,25402.254901960783
204.90196078431373,24925.313725490196,25341.56862745098
205.88235294117646,24847.176470588234,25280.882352941175
206.86274509803923,24769.039215686273,25220.196078431374
207.84313725490196,24690.901960784315,25159.50980392157
208.8235294117647,24612.764705882353,25098.823529411766
209.80392156862746,24534.62745098039,25038.13725490196
210.7843137254902,24456.49019607843,24977.450980392157
211.76470588235293,24378.352941176472,24916.764705882353
212.7450980392157,24300.21568627451,24856.07843137255
213.72549019607843,24222.07843137255,24795.392156862745
214.7058823529412,24143.941176470587,24734.70588235294
215.68627450980392,24065.803921568626,24674.019607843136
216.66666666666666,23987.666666666668,24613.333333333332
217.64705882352942,23909.529411764706,24552.647058823528
218.62745098039215,23831.392156862745,24491.960784313727
219.6078431372549,23753.254901960783,24431.274509803923
220.58823529411765,23675.117647058825,24370.58823529412
221.5686274509804,23596.980392156864,24309.901960784315
222.54901960784315,23518.843137254902,24249.21568627451
223.52941176470588,23440.70588235294,24188.529411764706
224.50980392156862,23362.56862745098,24127.843137254902
225.49019607843138,23284.43137254902,24067.156862745098
226.47058823529412,23206.29411764706,24006.470588235294
227.45098039215685,23128.156862745098,23945.78431372549
228.4313725490196,23050.019607843136,23885.098039215685
229.41176470588235,22971.882352941175,23824.41176470588
230.39215686274508,22893.745098039217,23763.725490196077
231.37254901960785,22815.607843137255,23703.039215686273
232.35294117647058,22737.470588235294,23642.352941176472
233.33333333333331,22659.333333333332,23581.666666666668
234.31372549019608,22581.19607843137,23520.980392156864
235.2941176470588,22503.058823529413,23460.29411764706
236.27450980392157,22424.92156862745,23399.607843137255
237.2549019607843,22346.78431372549,23338.92156862745
238.23529411764707,22268.647058823528,23278.235294117647
239.2156862745098,22190.50980392157,23217.549019607843
240.19607843137254,22112.37254901961,23156.86274509804
241.1764705882353,22034.235294117647,23096.176470588234
242.15686274509804,21956.098039215685,23035.49019607843
243.13725490196077,21877.960784313727,22974.80392156863
244.11764705882354,21799.823529411766,22914.117647058825
245.09803921568627,21721.686274509804,22853.43137254902
246.078431372549,21643.549019607843,22792.745098039217
247.05882352941177,21565.41176470588,22732.058823529413
248.0392156862745,21487.274509803923,22671.37254901961
249.01960784313724,21409.13725490196,22610.686274509804
250.98039215686273,21241.86274509804,22449.29411764706
251.9607843137255,21152.725490196077,22348.58823529412
252.94117647058823,21063.58823529412,22247.882352941175
253.92156862745097,20974.450980392157,22147.176470588234
254.90196078431373,20885.313725490196,22046.470588235294
255.88235294117646,20796.176470588234,21945.764705882353
256.8627450980392,20707.039215686273,21845.058823529413
257.84313725490193,20617.901960784315,21744.352941176472
258.8235294117647,20528.764705882353,21643.647058823528
259.80392156862746,20439.62745098039,21542.941176470587
260.7843137254902,20350.49019607843,21442.235294117647
261.7647058823529,20261.352941176472,21341.529411764706
262.7450980392157,20172.21568627451,21240.823529411766
263.72549019607845,20083.07843137255,21140.117647058825
264.70588235294116,19993.941176470587,21039.41176470588
265.6862745098039,19904.803921568626,20938.70588235294
266.6666666666667,19815.666666666668,20838.0
267.6470588235294,19726.529411764706,20737.29411764706
268.62745098039215,19637.392156862745,20636.58823529412
269.6078431372549,19548.254901960783,20535.882352941175
270.5882352941176,19459.117647058825,20435.176470588234
271.5686274509804,19369.980392156864,20334.470588235294
272.54901960784315,19280.843137254902,20233.764705882353
273.52941176470586,19191.70588235294,20133.058823529413
274.5098039215686,19102.56862745098,20032.352941176472
275.4901960784314,19013.43137254902,19931.647058823528
276.47058823529414,18924.29411764706,19830.941176470587
277.45098039215685,18835.156862745098,19730.235294117647
278.4313725490196,18746.019607843136,19629.529411764706
279.4117647058824,18656.882352941175,19528.823529411766
280.3921568627451,18567.745098039217,19428.117647058825
281.37254901960785,18478.607843137255,19327.41176470588
282.3529411764706,18389.470588235294,19226.70588235294
283.3333333333333,18300.333333333332,19126.0
284.3137254901961,18211.19607843137,19025.29411764706
285.29411764705884,18122.058823529413,18924.58823529412
286.27450980392155,18032.92156862745,18823.882352941175
287.2549019607843,17943.78431372549,18723.176470588234
288.2352941176471,17854.647058823528,18622.470588235294
289.2156862745098,17765.50980392157,18521.764705882353
290.19607843137254,17676.37254901961,18421.058823529413
291.1764705882353,17587.235294117647,18320.35294117647
292.156862745098,17498.098039215685,18219.64705882353
293.1372549019608,17408.960784313727,18118.941176470587
294.11764705882354,17319.823529411766,18018.235294117647
295.0980392156863,17230.686274509804,17917.529411764706
296.078431372549,17141.549019607843,17816.823529411766
297.05882352941177,17052.41176470588,17716.117647058825
298.03921568627453,16963.274509803923,17615.41176470588
299.01960784313724,16874.13725490196,17514.70588235294
300.98039215686276,16740.78431372549,17354.098039215685
301.96078431372547,16696.56862745098,17294.196078431374
302.94117647058823,16652.352941176472,17234.29411764706
303.921568627451,16608.13725490196,17174.392156862745
304.9019607843137,16563.92156862745,17114.49019607843
305.88235294117646,16519.70588235294,17054.58823529412
306.8627450980392,16475.49019607843,16994.686274509804
307.84313725490193,16431.274509803923,16934.78431372549
308.8235294117647,16387.058823529413,16874.882352941175
309.80392156862746,16342.843137254902,16814.980392156864
310.7843137254902,16298.627450980392,16755.07843137255
311.7647058823529,16254.411764705883,16695.176470588234
312.7450980392157,16210.196078431372,16635.274509803923
313.72549019607845,16165.980392156864,16575.37254901961
314.70588235294116,16121.764705882353,16515.470588235294
315.6862745098039,16077.549019607843,16455.56862745098
316.6666666666667,16033.333333333334,16395.666666666668
317.6470588235294,15989.117647058823,16335.764705882353
318.62745098039215,15944.901960784313,16275.862745098038
319.6078431372549,15900.686274509804,16215.960784313726
320.5882352941176,15856.470588235294,16156.058823529413
321.5686274509804,15812.254901960785,16096.156862745098
322.54901960784315,15768.039215686274,16036.254901960785
323.52941176470586,15723.823529411764,15976.35294117647
324.5098039215686,15679.607843137255,15916.450980392157
325.4901960784314,15635.392156862745,15856.549019607843
326.47058823529414,15591.176470588234,15796.64705882353
327.45098039215685,15546.960784313726,15736.745098039215
328.4313725490196,15502.745098039215,15676.843137254902
329.4117647058824,15458.529411764706,15616.941176470587
330.3921568627451,15414.313725490196,15557.039215686274
331.37254901960785,15370.098039215685,15497.137254901962
332.3529411764706,15325.882352941177,15437.235294117647
333.3333333333333,15281.666666666666,15377.333333333334
334.3137254901961,15237.450980392157,15317.43137254902
335.29411764705884,15193.235294117647,15257.529411764706
336.27450980392155,15149.019607843136,15197.627450980392
337.2549019607843,15104.803921568628,15137.725490196079
338.2352941176471,15060.588235294117,15077.823529411766
339.2156862745098,15016.372549019608,15017.921568627451
340.19607843137254,14972.156862745098,14958.019607843136
341.1764705882353,14927.941176470587,14898.117647058823
342.156862745098,14883.725490196079,14838.21568627451
343.1372549019608,14839.509803921568,14778.313725490196
344.11764705882354,14795.29411764706,14718.411764705883
345.0980392156863,14751.078431372549,14658.509803921568
346.078431372549,14706.862745098038,14598.607843137255
347.05882352941177,14662.64705882353,14538.70588235294
348.03921568627453,14618.43137254902,14478.803921568628
349.01960784313724,14574.21568627451,14418.901960784315
350.98039215686276,14477.313725490196,14310.666666666666
351.96078431372547,14424.627450980392,14262.333333333334
352.94117647058823,14371.941176470587,14214.0
353.921568627451,14319.254901960785,14165.666666666666
354.9019607843137,14266.56862745098,14117.333333333334
355.88235294117646,14213.882352941177,14069.0
356.8627450980392,14161.196078431372,14020.666666666666
357.84313725490193,14108.509803921568,13972.333333333334
358.8235294117647,14055.823529411764,13924.0
359.80392156862746,14003.137254901962,13875.666666666666
360.7843137254902,13950.450980392157,13827.333333333334
361.7647058823529,13897.764705882353,13779.0
362.7450980392157,13845.078431372549,13730.666666666666
363.72549019607845,13792.392156862745,13682.333333333334
364.70588235294116,13739.70588235294,13634.0
365.6862745098039,13687.019607843136,13585.666666666666
366.6666666666667,13634.333333333334,13537.333333333334
367.6470588235294,13581.64705882353,13489.0
368.62745098039215,13528.960784313726,13440.666666666666
369.6078431372549,13476.274509803921,13392.333333333334
370.5882352941176,13423.588235294117,13344.0
371.5686274509804,13370.901960784315,13295.666666666666
372.54901960784315,13318.21568627451,13247.333333333334
373.52941176470586,13265.529411764706,13199.0
374.5098039215686,13212.843137254902,13150.666666666666
375.4901960784314,13160.156862745098,13102.333333333334
376.47058823529414,13107.470588235294,13054.0
377.45098039215685,13054.78431372549,13005.666666666666
378.4313725490196,13002.098039215685,12957.333333333334
379.4117647058824,12949.411764705883,12909.0
380.3921568627451,12896.725490196079,12860.666666666666
381.37254901960785,12844.039215686274,12812.333333333334
382.3529411764706,12791.35294117647,12764.0
383.3333333333333,12738.666666666666,12715.666666666666
384.3137254901961,12685.980392156864,12667.333333333334
385.29411764705884,12633.29411764706,12619.0
386.27450980392155,12580.607843137255,12570.666666666666
387.2549019607843,12527.921568627451,12522.333333333334
388.2352941176471,12475.235294117647,12474.0
389.2156862745098,12422.549019607843,12425.666666666666
390.19607843137254,12369.862745098038,12377.333333333334
391.1764705882353,12317.176470588234,12329.0
392.156862745098,12264.490196078432,12280.666666666666
393.1372549019608,12211.803921568628,12232.333333333332
394.11764705882354,12159.117647058823,12184.0
395.0980392156863,12106.43137254902,12135.666666666666
396.078431372549,12053.745098039215,12087.333333333332
397.05882352941177,12001.058823529413,12039.0
398.03921568627453,11948.372549019608,11990.666666666666
399.01960784313724,11895.686274509804,11942.333333333332
400.98039215686276,11817.921568627451,11872.411764705883
401.96078431372547,11792.843137254902,11850.823529411764
402.94117647058823,11767.764705882353,11829.235294117647
403.921568627451,11742.686274509804,11807.64705882353
404.9019607843137,11717.607843137255,11786.058823529413
405.88235294117646,11692.529411764706,11764.470588235294
406.8627450980392,11667.450980392157,11742.882352941177
407.84313725490193,11642.372549019608,11721.29411764706
408.8235294117647,11617.29411764706,11699.70588235294
409.80392156862746,11592.21568627451,11678.117647058823
410.7843137254902,11567.137254901962,11656.529411764706
411.7647058823529,11542.058823529413,11634.941176470587
412.7450980392157,11516.980392156864,11613.35294117647
413.72549019607845,11491.901960784313,11591.764705882353
414.70588235294116,11466.823529411764,11570.176470588236
415.6862745098039,11441.745098039215,11548.588235294117
416.6666666666667,11416.666666666666,11527.0
417.6470588235294,11391.588235294117,11505.411764705883
418.62745098039215,11366.509803921568,11483.823529411764
419.6078431372549,11341.43137254902,11462.235294117647
420.5882352941176,11316.35294117647,11440.64705882353
421.5686274509804,11291.274509803921,11419.058823529413
422.54901960784315,11266.196078431372,11397.470588235294
423.52941176470586,11241.117647058823,11375.882352941177
424.5098039215686,11216.039215686274,11354.29411764706
425.4901960784314,11190.960784313726,11332.70588235294
426.47058823529414,11165.882352941177,11311.117647058823
427.45098039215685,11140.803921568628,11289.529411764706
428.4313725490196,11115.725490196079,11267.941176470587
429.4117647058824,11090.64705882353,11246.35294117647
430.3921568627451,11065.56862745098,11224.764705882353
431.37254901960785,11040.490196078432,11203.176470588236
432.3529411764706,11015.411764705883,11181.588235294117
433.3333333333333,10990.333333333334,11160.0
434.3137254901961,10965.254901960785,11138.411764705883
435.29411764705884,10940.176470588236,11116.823529411764
436.27450980392155,10915.098039215687,11095.235294117647
437.2549019607843,10890.019607843136,11073.64705882353
438.2352941176471,10864.941176470587,11052.058823529413
439.2156862745098,10839.862745098038,11030.470588235294
440.19607843137254,10814.78431372549,11008.882352941177
441.1764705882353,10789.70588235294,10987.29411764706
442.156862745098,10764.627450980392,10965.70588235294
443.1372549019608,10739.549019607843,10944.117647058823
444.11764705882354,10714.470588235294,10922.529411764706
445.0980392156863,10689.392156862745,10900.941176470587
446.078431372549,10664.313725490196,10879.35294117647
447.05882352941177,10639.235294117647,10857.764705882353
448.03921568627453,10614.156862745098,10836.176470588234
449.01960784313724,10589.078431372549,10814.588235294117
450.98039215686276,10523.803921568628,10736.0
451.96078431372547,10483.607843137255,10679.0
452.94117647058823,10443.411764705883,10622.0
453.921568627451,10403.21568627451,10565.0
454.9019607843137,10363.019607843138,10508.0
455.88235294117646,10322.823529411764,10451.0
456.8627450980392,10282.627450980392,10394.0
457.84313725490193,10242.43137254902,10337.0
458.8235294117647,10202.235294117647,10280.0
459.80392156862746,10162.039215686274,10223.0
460.7843137254902,10121.843137254902,10166.0
461.7647058823529,10081.64705882353,10109.0
462.7450980392157,10041.450980392157,10052.0
463.72549019607845,10001.254901960785,9995.0
464.70588235294116,9961.058823529413,9938.0
465.6862745098039,9920.862745098038,9881.0
466.6666666666667,9880.666666666666,9824.0
467.6470588235294,9840.470588235294,9767.0
468.62745098039215,9800.274509803921,9710.0
469.6078431372549,9760.078431372549,9653.0
470.5882352941176,9719.882352941177,9596.0
471.5686274509804,9679.686274509804,9539.0
472.54901960784315,9639.490196078432,9482.0
473.52941176470586,9599.29411764706,9425.0
474.5098039215686,9559.098039215687,9368.0
475.4901960784314,9518.901960784315,9311.0
476.47058823529414,9478.70588235294,9254.0
477.45098039215685,9438.509803921568,9197.0
478.4313725490196,9398.313725490196,9140.0
479.4117647058824,9358.117647058823,9083.0
480.3921568627451,9317.921568627451,9026.0
481.37254901960785,9277.725490196079,8969.0
482.3529411764706,9237.529411764706,8912.0
483.3333333333333,9197.333333333334,8855.0
484.3137254901961,9157.137254901962,8798.0
485.29411764705884,9116.941176470587,8741.0
486.27450980392155,9076.745098039215,8684.0
487.2549019607843,9036.549019607843,8627.0
488.2352941176471,8996.35294117647,8570.0
489.2156862745098,8956.156862745098,8513.0
490.19607843137254,8915.960784313726,8456.0
491.1764705882353,8875.764705882353,8399.0
492.156862745098,8835.56862745098,8342.0
493.1372549019608,8795.372549019608,8285.0
494.11764705882354,8755.176470588236,8228.0
495.0980392156863,8714.980392156864,8171.0
496.078431372549,8674.78431372549,8114.0
497.05882352941177,8634.588235294117,8057.0
498.03921568627453,8594.392156862745,8000.0
499.01960784313724,8554.196078431372,7943.0
